cust_id,customer_name,total_sales,perc_rank,customer_category
Cust_582,"TODD BOYES",12956,0.2217367558711087,Silver
Cust_1130,"GRANT DONATELLI",12937,0.2222829055161114,Silver
Cust_1770,"ALICE MCCARTHY",12924,0.22282905516111415,Silver
Cust_802,"VALERIE MITCHUM",12911,0.2233752048061169,Silver
Cust_1397,"TOBY CARLISLE",12910,0.2239213544511196,Silver
Cust_988,"SHIRLEY DANIELS",12897,0.22446750409612234,Silver
Cust_206,"SONIA SUNLEY",12881,0.22501365374112506,Silver
Cust_1199,"NICK RADFORD",12877,0.2255598033861278,Silver
Cust_1050,"MAUREEN FRITZLER",12873,0.22610595303113054,Silver
Cust_1042,"GREG HANSEN",12867,0.22665210267613325,Silver
Cust_71,"THOMAS SEIO",12864,0.227198252321136,Silver
Cust_903,"DARRIN SAYRE",12787,0.2277444019661387,Silver
Cust_1132,"DAVE BROOKS",12757,0.22829055161114145,Silver
Cust_1701,"SHAUN CHANCE",12748,0.2288367012561442,Silver
Cust_14,"CARL LUDWIG",12725,0.2293828509011469,Silver
Cust_364,"MATT ABELMAN",12690,0.22992900054614965,Silver
Cust_1559,"BENJAMIN VENIER",12686,0.2304751501911524,Silver
Cust_674,"DAMALA KOTSONIS",12615,0.2310212998361551,Silver
Cust_790,"VIVIAN MATHIS",12530,0.23156744948115784,Silver
Cust_1191,"JACK GARZA",12493,0.23211359912616056,Silver
Cust_1446,"QUINCY JONES",12432,0.2326597487711633,Silver
Cust_1383,"CYNTHIA ARNTZEN",12431,0.23320589841616604,Silver
Cust_147,"JOY SMITH",12403,0.23375204806116875,Silver
Cust_580,"SEAN CHRISTENSEN",12361,0.2342981977061715,Silver
Cust_74,"NICOLE HANSEN",12304,0.2348443473511742,Silver
Cust_843,"CHUCK SACHS",12302,0.23539049699617695,Silver
Cust_1276,"PAULINE WEBBER",12284,0.2359366466411797,Silver
Cust_1335,"LIZ CARLISLE",12283,0.2364827962861824,Silver
Cust_1513,"JULIA BARNETT",12212,0.23702894593118515,Silver
Cust_827,"DOUG JACOBS",12163,0.2375750955761879,Silver
Cust_810,"VIVEK SUNDARESAM",12156,0.2381212452211906,Silver
Cust_849,"BEN PETERMAN",12127,0.23866739486619334,Silver
Cust_1712,"KEN DANA",12122,0.23921354451119606,Silver
Cust_543,"LINDA CAZAMIAS",12120,0.2397596941561988,Silver
Cust_1222,"TRACY COLLINS",12113,0.24030584380120154,Silver
Cust_278,"GREG MAXWELL",12073,0.24085199344620425,Silver
Cust_1480,"ALAN SCHOENBERGER",12053,0.241398143091207,Silver
Cust_919,"KAREN FERGUSON",12027,0.2419442927362097,Silver
Cust_195,"SALLY KNUTSON",11967,0.24249044238121245,Silver
Cust_485,"PAUL MACINTYRE",11905,0.2430365920262152,Silver
Cust_968,"DIONIS LLOYD",11855,0.2435827416712179,Silver
Cust_1149,"ERIN MULL",11833,0.24412889131622065,Silver
Cust_681,"FRED MCMATH",11819,0.2446750409612234,Silver
Cust_1302,"RICHARD EICHHORN",11784,0.2452211906062261,Silver
Cust_1034,"SCOTT COHEN",11742,0.24576734025122884,Silver
Cust_596,"SHAHID COLLISTER",11728,0.24631348989623156,Silver
Cust_1794,"LIZ PELLETIER",11723,0.2468596395412343,Silver
Cust_1020,"KATHERINE NOCKTON",11707,0.24740578918623704,Silver
Cust_893,"RICK DUSTON",11699,0.24795193883123975,Silver
Cust_103,"ROY SKARIA",11680,0.2484980884762425,Silver
Cust_1610,"JULIA BARNETT",11659,0.2490442381212452,Silver
Cust_164,"GUY ARMSTRONG",11639,0.24959038776624795,Silver
Cust_1375,"ROY COLLINS",11626,0.2501365374112507,Silver
Cust_1444,"CINDY STEWART",11624,0.2506826870562534,Silver
Cust_1818,"AARON BERGMAN",11616,0.2512288367012561,Silver
Cust_1468,"ALEKSANDRA GANNAWAY",11581,0.2517749863462589,Silver
Cust_1643,"TAMARA WILLINGHAM",11573,0.2523211359912616,Silver
Cust_1734,"LAUREN LEATHERBURY",11550,0.2528672856362643,Silver
Cust_197,"MICHELLE ARNETT",11530,0.2534134352812671,Silver
Cust_1388,"AMY HUNT",11517,0.2539595849262698,Silver
Cust_456,"SEAN O'DONNELL",11506,0.2545057345712725,Silver
Cust_1384,"ANDY GERBODE",11498,0.2550518842162753,Silver
Cust_1182,"THAIS SISSMAN",11493,0.255598033861278,Silver
Cust_1728,"LISA HAZARD",11459,0.2561441835062807,Silver
Cust_1829,"JASON FORTUNE",11453,0.2566903331512835,Silver
Cust_121,"SYLVIA FOULSTON",11439,0.2572364827962862,Silver
Cust_1261,"JOHN DRYER",11427,0.2577826324412889,Silver
Cust_805,"BARRY GONZALEZ",11391,0.2583287820862916,Silver
Cust_712,"CHRISTY BRITTAIN",11390,0.2588749317312944,Silver
Cust_936,"DEIRDRE GREER",11347,0.2594210813762971,Silver
Cust_1296,"STEFANIA PERRINO",11322,0.2599672310212998,Silver
Cust_1321,"JENNIFER JACKSON",11315,0.2605133806663026,Silver
Cust_943,"PHILLIP FLATHMANN",11307,0.2610595303113053,Silver
Cust_222,"JIM KARLSSON",11302,0.261605679956308,Silver
Cust_104,"JEREMY LONSDALE",11299,0.2621518296013108,Silver
Cust_329,"BRIAN DERR",11218,0.2626979792463135,Silver
Cust_1830,"HARRY GREENE",11195,0.2632441288913162,Silver
Cust_1188,"THAIS SISSMAN",11182,0.263790278536319,Silver
Cust_133,"ROY FRENCH",11172,0.2643364281813217,Silver
Cust_1068,"ROB HABERLIN",11154,0.2648825778263244,Silver
Cust_494,"ANTHONY WITT",11118,0.2654287274713271,Silver
Cust_369,"SEAN WENDT",11104,0.2659748771163299,Silver
Cust_709,"GIULIETTA DORTCH",11094,0.2665210267613326,Silver
Cust_518,"EDWARD BECKER",11092,0.2670671764063353,Silver
Cust_1543,"BRENDAN MURRY",11014,0.2676133260513381,Silver
Cust_1336,"NEIL KNUDSON",11004,0.2681594756963408,Silver
Cust_1131,"JASON FORTUNE",11002,0.2687056253413435,Silver
Cust_1178,"PENELOPE SEWALL",10941,0.2692517749863463,Silver
Cust_1286,"MAX LUDWIG",10923,0.269797924631349,Silver
Cust_225,"DENNIS BOLTON",10921,0.2703440742763517,Silver
Cust_1694,"VICTORIA PISTEKA",10909,0.2708902239213545,Silver
Cust_925,"ANNE PRYOR",10891,0.2714363735663572,Silver
Cust_1365,"MICHAEL GRACE",10885,0.2719825232113599,Silver
Cust_1467,"DAVE POIRIER",10876,0.2725286728563626,Silver
Cust_384,"ART FERGUSON",10847,0.2730748225013654,Silver
Cust_754,"BECKY MARTIN",10831,0.2736209721463681,Silver
Cust_1218,"MIKE GOCKENBACH",10821,0.2741671217913708,Silver
Cust_361,"MARK COUSINS",10758,0.2747132714363736,Silver
Cust_1751,"TOM BOECKENHAUER",10720,0.2752594210813763,Silver
Cust_1453,"ASHLEY JARBOE",10693,0.275805570726379,Silver
Cust_77,"DON MILLER",10684,0.2763517203713818,Silver
Cust_1765,"RICK WILSON",10659,0.2768978700163845,Silver
Cust_1518,"JULIA BARNETT",10657,0.2774440196613872,Silver
Cust_1290,"MARIBETH YEDWAB",10654,0.27799016930639,Silver
Cust_1354,"BILL EPLETT",10647,0.2785363189513927,Silver
Cust_187,"MATT COLLINS",10578,0.2790824685963954,Silver
Cust_1322,"MICHAEL OAKMAN",10565,0.2796286182413981,Silver
Cust_1670,"EUGENE MOREN",10555,0.2801747678864009,Silver
Cust_1798,"YOSEPH CARROLL",10535,0.2807209175314036,Silver
Cust_1452,"RICARDO BLOCK",10515,0.2812670671764063,Silver
Cust_1622,"BERENIKE KAMPE",10505,0.2818132168214091,Silver
Cust_1012,"GUY PHONELY",10400,0.2823593664664118,Silver
Cust_1081,"ALAN SCHOENBERGER",10390,0.2829055161114145,Silver
Cust_34,"BARRY WEIRICH",10373,0.2834516657564173,Silver
Cust_2,"BARRY FRENCH",10368,0.28399781540142,Silver
Cust_1330,"FRANK GASTINEAU",10355,0.2845439650464227,Silver
Cust_1533,"DARRIN SAYRE",10204,0.2850901146914255,Silver
Cust_1718,"JULIA DUNBAR",10175,0.2856362643364282,Silver
Cust_1367,"SAPHHIRA SHIFLEY",10105,0.2861824139814309,Silver
Cust_1741,"SONIA COOLEY",10086,0.2867285636264336,Silver
Cust_789,"MATT COLLISTER",10043,0.2872747132714364,Silver
Cust_52,"RALPH KNIGHT",10039,0.2878208629164391,Silver
Cust_510,"ANNA HABERLIN",10000,0.2883670125614418,Silver
Cust_459,"SKYE NORLING",9969,0.2889131622064446,Silver
Cust_1342,"NEIL KNUDSON",9905,0.2894593118514473,Silver
Cust_500,"EILEEN KIEFER",9752,0.29000546149645,Silver
Cust_826,"CARLOS MEADOR",9732,0.2905516111414528,Silver
Cust_567,"CHRIS SELESNICK",9719,0.2910977607864555,Silver
Cust_203,"CHRISTINA DEMOSS",9717,0.2916439104314582,Silver
Cust_1277,"MATT COLLISTER",9703,0.292190060076461,Silver
Cust_1774,"KELLY WILLIAMS",9666,0.2927362097214637,Silver
Cust_1448,"QUINCY JONES",9642,0.2932823593664664,Silver
Cust_211,"ANNA ANDREADI",9640,0.2938285090114691,Silver
Cust_140,"CHRISTOPHER SCHILD",9633,0.2943746586564719,Silver
Cust_313,"JACK O'BRIANT",9627,0.2949208083014746,Silver
Cust_1623,"BOBBY ELIAS",9607,0.2954669579464773,Silver
Cust_1059,"TROY BLACKWELL",9599,0.2960131075914801,Silver
Cust_1727,"ARTHUR GAINER",9596,0.2965592572364828,Silver
Cust_520,"JESUS OCAMPO",9562,0.2971054068814855,Silver
Cust_1586,"BRAD THOMAS",9551,0.2976515565264883,Silver
Cust_1666,"DEAN KATZ",9543,0.298197706171491,Silver
Cust_910,"SYLVIA FOULSTON",9518,0.2987438558164937,Silver
Cust_1381,"ARIANNE IRVING",9516,0.2992900054614965,Silver
Cust_1710,"ADAM BELLAVANCE",9480,0.2998361551064992,Silver
Cust_460,"SUSAN VITTORINI",9473,0.3003823047515019,Silver
Cust_1756,"ALYSSA CROUSE",9464,0.3009284543965046,Silver
Cust_1292,"EUGENE MOREN",9452,0.3014746040415074,Silver
Cust_366,"THEONE PIPPENGER",9438,0.3020207536865101,Silver
Cust_193,"KIMBERLY CARTER",9433,0.3025669033315128,Silver
Cust_1269,"JOSEPH HOLT",9427,0.3031130529765156,Silver
Cust_1523,"DAVE KIPP",9376,0.3036592026215183,Silver
Cust_395,"HELEN ANDREADA",9365,0.304205352266521,Silver
Cust_928,"BILL EPLETT",9363,0.3047515019115238,Silver
Cust_314,"DAVID PHILIPPE",9329,0.3052976515565265,Silver
Cust_1312,"ROB BEEGHLY",9291,0.3058438012015292,Silver
Cust_1668,"MUHAMMED LEE",9290,0.3063899508465319,Silver
Cust_723,"ALEX GRAYSON",9272,0.3069361004915347,Silver
Cust_1024,"LAURA ARMSTRONG",9272,0.3069361004915347,Silver
Cust_1105,"BECKY MARTIN",9262,0.3080283997815401,Silver
Cust_1477,"BILL SHONELY",9240,0.3085745494265429,Silver
Cust_1231,"MICK CREBAGGA",9225,0.3091206990715456,Silver
Cust_1078,"KRISTEN HASTINGS",9206,0.3096668487165483,Silver
Cust_1235,"TRACY COLLINS",9194,0.3102129983615511,Silver
Cust_1562,"IRENE MADDOX",9172,0.3107591480065538,Silver
Cust_1439,"ASHLEY JARBOE",9170,0.3113052976515565,Silver
Cust_1309,"SUSAN PISTEK",9169,0.3118514472965593,Silver
Cust_1412,"MARIBETH DONA",9160,0.312397596941562,Silver
Cust_1719,"CARL WEISS",9073,0.3129437465865647,Silver
Cust_1245,"RUSSELL APPLEGATE",9070,0.3134898962315674,Silver
Cust_1300,"NONA BALK",9026,0.3140360458765702,Silver
Cust_438,"LIZ MACKENDRICK",9021,0.3145821955215729,Silver
Cust_60,"EUGENE BARCHAS",9016,0.3151283451665756,Silver
Cust_1819,"VICTORIA BRENNAN",9011,0.3156744948115784,Silver
Cust_1389,"PHILIP FOX",8996,0.3162206444565811,Silver
Cust_1390,"BRIAN DAHLEN",8989,0.3167667941015838,Silver
Cust_1109,"DIANNA ARNETT",8958,0.3173129437465866,Silver
Cust_1173,"ED BRAXTON",8890,0.3178590933915893,Silver
Cust_1530,"TIM TASLIMI",8881,0.318405243036592,Silver
Cust_1754,"CLAIRE GOOD",8868,0.3189513926815948,Silver
Cust_411,"MARIA BERTELSON",8856,0.3194975423265975,Silver
Cust_1594,"DAVE POIRIER",8850,0.3200436919716002,Silver
Cust_1526,"DEANRA ENO",8801,0.3205898416166029,Silver
Cust_158,"JIM SINK",8787,0.3211359912616057,Silver
Cust_1574,"NICOLE BRENNAN",8748,0.3216821409066084,Silver
Cust_1044,"KEN BRENNAN",8724,0.3222282905516111,Silver
Cust_617,"BOBBY TRAFTON",8723,0.3227744401966139,Silver
Cust_1198,"IRENE MADDOX",8710,0.3233205898416166,Silver
Cust_73,"FRANK PRICE",8693,0.3238667394866193,Silver
Cust_290,"CATHY ARMSTRONG",8607,0.3244128891316221,Silver
Cust_1160,"LINDSAY WILLIAMS",8599,0.3249590387766248,Silver
Cust_473,"ROSE O'BRIAN",8574,0.3255051884216275,Silver
Cust_495,"TED TREVINO",8521,0.3260513380666303,Silver
Cust_1161,"LOGAN CURRIE",8520,0.326597487711633,Silver
Cust_1202,"HENRY GOLDWYN",8515,0.3271436373566357,Silver
Cust_1289,"CRAIG RIDER",8502,0.3276897870016384,Silver
Cust_1098,"FRED MCMATH",8469,0.3282359366466412,Silver
Cust_342,"ROLAND BLACK",8469,0.3282359366466412,Silver
Cust_1158,"STEFANIE HOLLOMAN",8451,0.3293282359366466,Silver
Cust_544,"NAT CARROLL",8415,0.3298743855816494,Silver
Cust_229,"GIULIETTA WEIMER",8412,0.3304205352266521,Silver
Cust_1576,"JULIANA KROHN",8402,0.3309666848716548,Silver
Cust_1482,"CHRISTY BRITTAIN",8397,0.3315128345166576,Silver
Cust_818,"TOM STIVERS",8394,0.3320589841616603,Silver
Cust_1545,"KAREN CARLISLE",8392,0.332605133806663,Silver
Cust_1002,"STEVE NGUYEN",8392,0.332605133806663,Silver
Cust_605,"CORINNA MITCHELL",8364,0.3336974330966685,Silver
Cust_48,"DON JONES",8350,0.3342435827416712,Silver
Cust_1628,"COREY CATLETT",8346,0.3347897323866739,Silver
Cust_1815,"SARAH BROWN",8331,0.3353358820316767,Silver
Cust_1704,"MIKE PELLETIER",8295,0.3358820316766794,Silver
Cust_1053,"ERICA HACKNEY",8267,0.3364281813216821,Silver
Cust_1548,"TOM ASHBROOK",8250,0.3369743309666849,Silver
Cust_282,"KRISTINA NUNN",8222,0.3375204806116876,Silver
Cust_1427,"ALEKSANDRA GANNAWAY",8208,0.3380666302566903,Silver
Cust_527,"DAVE HALLSTEN",8208,0.3380666302566903,Silver
Cust_1463,"DAVID KENDRICK",8121,0.3391589295466958,Silver
Cust_952,"STEWART VISINSKY",8113,0.3397050791916985,Silver
Cust_110,"SUSAN VITTORINI",8111,0.3402512288367013,Silver
Cust_1466,"ED JACOBS",8100,0.340797378481704,Silver
Cust_370,"NATHAN MAUTZ",8090,0.3413435281267067,Silver
Cust_1226,"THEA HUDGINGS",8085,0.3418896777717094,Silver
Cust_1197,"RYAN CROWE",8069,0.3424358274167122,Silver
Cust_1509,"JENNIFER PATT",8060,0.3429819770617149,Silver
Cust_1671,"CAROL DARLEY",8042,0.3435281267067176,Silver
Cust_1319,"JOEL EATON",8024,0.3440742763517204,Silver
Cust_533,"THERESA COYNE",8019,0.3446204259967231,Silver
Cust_1674,"ANDREW ALLEN",8007,0.3451665756417258,Silver
Cust_262,"PHILISSE OVERCASH",7979,0.3457127252867286,Silver
Cust_865,"BOBBY ELIAS",7935,0.3462588749317313,Silver
Cust_536,"NARESJ PATEL",7923,0.346805024576734,Silver
Cust_562,"EUDOKIA MARTIN",7913,0.3473511742217368,Silver
Cust_146,"GREG GUTHRIE",7898,0.3478973238667395,Silver
Cust_657,"ELPIDA RITTENBACH",7897,0.3484434735117422,Silver
Cust_1318,"JACK O'BRIANT",7891,0.3489896231567449,Silver
Cust_451,"HAROLD PAWLAN",7881,0.3495357728017477,Silver
Cust_1814,"CHRISTOPHER CONANT",7859,0.3500819224467504,Silver
Cust_530,"JIM MITCHUM",7852,0.3506280720917531,Silver
Cust_1057,"JENNA CAFFEY",7849,0.3511742217367559,Silver
Cust_770,"SYLVIA FOULSTON",7817,0.3517203713817586,Silver
Cust_244,"THOMAS BRUMLEY",7817,0.3517203713817586,Silver
Cust_1752,"ALEX RUSSELL",7813,0.3528126706717641,Silver
Cust_65,"MUHAMMED MACINTYRE",7757,0.3533588203167668,Silver
Cust_1340,"DENNIS PARDUE",7752,0.3539049699617695,Silver
Cust_526,"GEORGE ASHBROOK",7749,0.3544511196067723,Silver
Cust_1349,"LINDSAY CASTELL",7741,0.354997269251775,Silver
Cust_514,"CHRISTINE PHAN",7719,0.3555434188967777,Silver
Cust_1641,"AARON HAWKINS",7701,0.3560895685417804,Silver
Cust_1686,"GREG MATTHIAS",7695,0.3566357181867832,Silver
Cust_532,"FRANK HAWLEY",7683,0.3571818678317859,Silver
Cust_490,"TAMARA CHAND",7676,0.3577280174767886,Silver
Cust_1228,"NORA PELLETIER",7668,0.3582741671217914,Silver
Cust_1355,"JEREMY LONSDALE",7662,0.3588203167667941,Silver
Cust_430,"ANNIE THURMAN",7637,0.3593664664117968,Silver
Cust_511,"ERIN ASHBROOK",7588,0.3599126160567996,Silver
Cust_1278,"KEAN TAKAHITO",7570,0.3604587657018023,Silver
Cust_1723,"DANIEL BYRD",7563,0.361004915346805,Silver
Cust_846,"DAVE POIRIER",7560,0.3615510649918078,Silver
Cust_493,"KELLY LAMPKIN",7554,0.3620972146368105,Silver
Cust_1473,"SARA LUXEMBURG",7552,0.3626433642818132,Silver
Cust_781,"DAVE HALLSTEN",7540,0.3631895139268159,Silver
Cust_257,"JUSTIN HIRSH",7518,0.3637356635718187,Silver
Cust_1285,"BRIAN MOSS",7516,0.3642818132168214,Silver
Cust_415,"JOSEPH AIRDO",7512,0.3648279628618241,Silver
Cust_1323,"JACK O'BRIANT",7503,0.3653741125068269,Silver
Cust_268,"BILL EPLETT",7497,0.3659202621518296,Silver
Cust_440,"BOBBY ODEGARD",7491,0.3664664117968323,Silver
Cust_111,"MIKE PELLETIER",7469,0.3670125614418351,Silver
Cust_690,"TONY MOLINARI",7446,0.3675587110868378,Silver
Cust_600,"COREY CATLETT",7429,0.3681048607318405,Silver
Cust_200,"ANTHONY JOHNSON",7421,0.3686510103768433,Silver
Cust_886,"BENJAMIN VENIER",7405,0.369197160021846,Silver
Cust_1572,"MICK BROWN",7395,0.3697433096668487,Silver
Cust_1587,"VICTORIA PISTEKA",7390,0.3702894593118514,Silver
Cust_825,"CARLOS MEADOR",7385,0.3708356089568542,Silver
Cust_93,"EUGENE BARCHAS",7385,0.3708356089568542,Silver
Cust_996,"JOHN LUCAS",7364,0.3719279082468596,Silver
Cust_1409,"CHRISTINA DEMOSS",7363,0.3724740578918624,Silver
Cust_1598,"HAROLD DAHLEN",7346,0.3730202075368651,Silver
Cust_1205,"ERIC HOFFMANN",7300,0.3735663571818678,Silver
Cust_686,"BOBBY TRAFTON",7278,0.3741125068268706,Silver
Cust_678,"HUNTER LOPEZ",7278,0.3741125068268706,Silver
Cust_221,"SARAH FOSTER",7238,0.375204806116876,Silver
Cust_213,"KELLY WILLIAMS",7235,0.3757509557618788,Silver
Cust_1827,"JESSICA MYRICK",7199,0.3762971054068815,Silver
Cust_505,"ERIN SMITH",7189,0.3768432550518842,Silver
Cust_300,"SARAH JORDON",7189,0.3768432550518842,Silver
Cust_100,"CHARLOTTE MELTON",7188,0.3779355543418897,Silver
Cust_1540,"HELEN ANDREADA",7175,0.3784817039868924,Silver
Cust_391,"MEG O'CONNEL",7172,0.3790278536318951,Silver
Cust_1573,"DEBORAH BRUMFIELD",7165,0.3795740032768979,Silver
Cust_135,"GUY ARMSTRONG",7165,0.3795740032768979,Silver
Cust_1489,"ANTHONY GARVERICK",7161,0.3806663025669033,Silver
Cust_890,"TRACY PODDAR",7109,0.3812124522119061,Silver
Cust_1406,"NORA PRICE",7083,0.3817586018569088,Silver
Cust_334,"SEAN WENDT",7069,0.3823047515019115,Silver
Cust_502,"EDWARD BECKER",7057,0.3828509011469143,Silver
Cust_787,"VIVEK GONZALEZ",7055,0.383397050791917,Silver
Cust_1180,"VALERIE DOMINGUEZ",7052,0.3839432004369197,Silver
Cust_1626,"JILL MATTHIAS",6998,0.3844893500819224,Silver
Cust_1070,"KATRINA WILLMAN",6984,0.3850354997269252,Silver
Cust_1807,"ROY PHAN",6945,0.3855816493719279,Silver
Cust_720,"PAUL KNUTSON",6888,0.3861277990169306,Silver
Cust_1171,"MARC CRIER",6869,0.3866739486619334,Silver
Cust_1172,"CYNTHIA DELANEY",6866,0.3872200983069361,Silver
Cust_896,"CRAIG YEDWAB",6864,0.3877662479519388,Silver
Cust_168,"GREG GUTHRIE",6847,0.3883123975969416,Silver
Cust_1695,"SUNG CHUNG",6815,0.3888585472419443,Silver
Cust_1049,"FILIA MCADAMS",6783,0.389404696886947,Silver
Cust_35,"GRANT CARROLL",6782,0.3899508465319498,Silver
Cust_1478,"DENNY ORDWAY",6778,0.3904969961769525,Silver
Cust_1279,"JULIA DUNBAR",6776,0.3910431458219552,Silver
Cust_951,"KATHERINE NOCKTON",6767,0.3915892954669579,Silver
Cust_1425,"RICHARD BIERNER",6754,0.3921354451119607,Silver
Cust_89,"FRED WASSERMAN",6750,0.3926815947569634,Silver
Cust_1492,"THEA HENDRICKS",6749,0.3932277444019661,Silver
Cust_557,"DAVE HALLSTEN",6740,0.3937738940469689,Silver
Cust_132,"HAROLD ENGLE",6721,0.3943200436919716,Silver
Cust_141,"JOY SMITH",6715,0.3948661933369743,Silver
Cust_1145,"KEN LONSDALE",6688,0.3954123429819771,Silver
Cust_1625,"DAMALA KOTSONIS",6655,0.3959584926269798,Silver
Cust_80,"ANN CHONG",6653,0.3965046422719825,Silver
Cust_559,"DAVID PHILIPPE",6648,0.3970507919169853,Silver
Cust_1529,"JILL MATTHIAS",6627,0.397596941561988,Silver
Cust_449,"BRAD EASON",6607,0.3981430912069907,Silver
Cust_1450,"BENJAMIN PATTERSON",6605,0.3986892408519934,Silver
Cust_1599,"BOBBY TRAFTON",6602,0.3992353904969962,Silver
Cust_325,"MIKE KENNEDY",6580,0.3997815401419989,Silver
Cust_404,"HALLIE REDMOND",6554,0.4003276897870016,Silver
Cust_83,"CARI SCHNELLING",6552,0.4008738394320044,Silver
Cust_476,"CORINNA MITCHELL",6534,0.4014199890770071,Silver
Cust_1503,"PETER BUHLER",6509,0.4019661387220098,Silver
Cust_1420,"TRACY COLLINS",6495,0.4025122883670126,Silver
Cust_128,"MICHELLE LONSDALE",6483,0.4030584380120153,Silver
Cust_1270,"MAYA HERMAN",6454,0.403604587657018,Silver
Cust_254,"LENA HERNANDEZ",6452,0.4041507373020208,Silver
Cust_59,"HUNTER GLANTZ",6446,0.4046968869470235,Silver
Cust_1785,"CARI SAYRE",6433,0.4052430365920262,Silver
Cust_1546,"TRACY HOPKINS",6421,0.4057891862370289,Silver
Cust_1497,"GIULIETTA DORTCH",6414,0.4063353358820317,Silver
Cust_320,"JACK O'BRIANT",6408,0.4068814855270344,Silver
Cust_1407,"LISA DECHERNEY",6403,0.4074276351720371,Silver
Cust_1259,"SAM CRAVEN",6401,0.4079737848170399,Silver
Cust_780,"MICHELLE TRAN",6391,0.4085199344620426,Silver
Cust_69,"JULIA WEST",6359,0.4090660841070453,Silver
Cust_472,"NAT GILPIN",6346,0.4096122337520481,Silver
Cust_170,"CHRISTOPHER SCHILD",6338,0.4101583833970508,Silver
Cust_1127,"BOBBY ELIAS",6336,0.4107045330420535,Silver
Cust_1203,"VICTOR PRICE",6329,0.4112506826870563,Silver
Cust_989,"ARTHUR GAINER",6324,0.411796832332059,Silver
Cust_564,"AMY COX",6308,0.4123429819770617,Silver
Cust_1581,"IVAN LISTON",6304,0.4128891316220644,Silver
Cust_710,"CARLOS MEADOR",6300,0.4134352812670672,Silver
Cust_21,"EUGENE BARCHAS",6286,0.4139814309120699,Silver
Cust_960,"SHIRLEY SCHMIDT",6259,0.4145275805570726,Silver
Cust_3,"CLAY ROZENDAL",6251,0.4150737302020754,Silver
Cust_1246,"ERIC BARRETO",6251,0.4150737302020754,Silver
Cust_322,"BRAD NORVELL",6248,0.4161660294920808,Silver
Cust_1141,"IONIA MCGRATH",6237,0.4167121791370836,Silver
Cust_1379,"ROBERT DILBECK",6233,0.4172583287820863,Silver
Cust_1705,"TOM PRESCOTT",6215,0.417804478427089,Silver
Cust_441,"CRAIG CARROLL",6206,0.4183506280720918,Silver
Cust_308,"STEVE CARROLL",6167,0.4188967777170945,Silver
Cust_863,"JULIE KRIZ",6158,0.4194429273620972,Silver
Cust_1606,"DENNY ORDWAY",6138,0.4199890770070999,Silver
Cust_53,"ALLEN ROSENBLATT",6120,0.4205352266521027,Silver
Cust_317,"SHAUN WEIEN",6088,0.4210813762971054,Silver
Cust_1579,"ADAM HART",6086,0.4216275259421081,Silver
Cust_1026,"LINDSAY SHAGIARI",6085,0.4221736755871109,Silver
Cust_41,"BETH PAIGE",6079,0.4227198252321136,Silver
Cust_904,"DEANRA ENO",6066,0.4232659748771163,Silver
Cust_1147,"QUINCY JONES",6048,0.4238121245221191,Silver
Cust_1413,"PAULINE JOHNSON",6045,0.4243582741671218,Silver
Cust_1284,"DARRIN VAN HUFF",6043,0.4249044238121245,Silver
Cust_241,"KRISTINA NUNN",6022,0.4254505734571273,Silver
Cust_1702,"DARREN POWERS",6007,0.42599672310213,Silver
Cust_1699,"SUE ANN REED",5990,0.4265428727471327,Silver
Cust_1418,"ANEMONE RATNER",5930,0.4270890223921354,Silver
Cust_1488,"THOMAS THORNTON",5902,0.4276351720371382,Silver
Cust_1600,"SPEROS GORANITIS",5879,0.4281813216821409,Silver
Cust_1487,"KARL BROWN",5861,0.4287274713271436,Silver
Cust_1010,"ROBERT MARLEY",5860,0.4292736209721464,Silver
Cust_731,"DEBORAH BRUMFIELD",5859,0.4298197706171491,Silver
Cust_1536,"JANET MARTIN",5847,0.4303659202621518,Silver
Cust_1380,"RANDY FERGUSON",5841,0.4309120699071546,Silver
Cust_566,"ANEMONE RATNER",5835,0.4314582195521573,Silver
Cust_16,"ANNIE CYPRUS",5827,0.43200436919716,Silver
Cust_1142,"NATHAN MAUTZ",5826,0.4325505188421628,Silver
Cust_1514,"JEREMY PISTEK",5812,0.4330966684871655,Silver
Cust_912,"KEITH HERRERA",5812,0.4330966684871655,Silver
Cust_1776,"ANNIE THURMAN",5798,0.4341889677771709,Silver
Cust_955,"LAUREL ELLISTON",5798,0.4341889677771709,Silver
Cust_1227,"NATALIE WEBBER",5787,0.4352812670671764,Silver
Cust_665,"GEORGE ZREBASSA",5786,0.4358274167121791,Silver
Cust_793,"RALPH ARNETT",5765,0.4363735663571819,Silver
Cust_1047,"JOE KAMBEROVA",5761,0.4369197160021846,Silver
Cust_303,"THEONE PIPPENGER",5757,0.4374658656471873,Silver
Cust_601,"ED JACOBS",5748,0.4380120152921901,Silver
Cust_1262,"SUSAN GILCREST",5709,0.4385581649371928,Silver
Cust_1617,"BOBBY TRAFTON",5704,0.4391043145821955,Silver
Cust_864,"ERICA HERNANDEZ",5681,0.4396504642271983,Silver
Cust_969,"CAROL TRIGGS",5680,0.440196613872201,Silver
Cust_839,"AARON HAWKINS",5679,0.4407427635172037,Silver
Cust_1345,"RICK WILSON",5679,0.4407427635172037,Silver
Cust_1507,"GIULIETTA DORTCH",5665,0.4418350628072092,Silver
Cust_32,"JOY BELL",5656,0.4423812124522119,Silver
Cust_1471,"NORA PAIGE",5655,0.4429273620972146,Silver
